caption,locationId,url,locationName,timestamp
"Taken two nights ago, at the beginning of the #parkfire from a hotel balcony. Had no way of knowing how large it would grow.  for the firefighters as they battle the largest wildfire in California since 2021. 
 Stewart McGehee

#wildfires #chico #calfirefirefighters #abcbayarea #nbcbayarea #kron4 #fire #californiawildfires #californiadailynews #calfire_daily #calfireairops #calfireaviation",217855307.0,https://www.instagram.com/p/C95u1dny-kA/,"Chico, California",2024-07-26 22:06:29
"An Eerie view at the #ParkFire near #Chico last night. 7.25.24 #CAWildfires  #Calfire  MikeForster, CPN31",217855307.0,https://www.instagram.com/p/C95wf3cyZ5a/,"Chico, California",2024-07-26 22:21:00
Please pray for Butte & Tehama County. My friends and family are under evacuation & losing their homes AGAIN.... this time because of some ridiculous ass-hole lighting a car on . Keep them in your thoughts. #parkfire,217855307.0,https://www.instagram.com/p/C95xS3HyNGm/,"Chico, California",2024-07-26 22:27:58
"Preparing to evacuate with your pets? Here’s some essential info to help you prepare. Check out nvadg.org for more tips and resources! If you have extra pet food, we’re in need of donations. Your help is greatly appreciated!",2409743.0,https://www.instagram.com/p/C95xnuepOas/,Butte Humane Society,2024-07-26 22:30:55
"Proud (and a little scared) parent! ‍♀️ The Lake Fire was supposed to be Nico’s final assignment with the Feather River Hotshot crew. I came to Chico to help him move into his new apt., but plans changed. Off he goes to fight the biggest fire yet, in his own backyard. #parkfire #chico #myboy #hotshot",217855307.0,https://www.instagram.com/p/C950JNTtR_w/,"Chico, California",2024-07-26 22:52:52
"⚠️ SAD BREAKING NEWS, PLEASE SHARE AND LETS PRAY FOR SURVIVORS!⚠️ An enormous wildfire, known as the Park Fire, has destroyed buildings, left several people injured, thousands of animals injured and killed and prompted evacuation orders for thousands of people as it tripled in size in just two days in the foothills of the Sierra Nevada in Northern California. As of Friday, the fire was only 3% contained by 1,100 firefighters battling the flames using helicopters and cutting fire lines with bulldozers in a desperate attempt to prevent the fire from spreading to homes in nearby densely populated areas. Already 130 homes were destroyed and the fire burned more than 164,000 acres, making it the state’s largest fire so far this year. Authorities said the fire was sparked by a man who pushed a burning car down a gully. Ronnie Dean Stout II, the arson suspect linked to starting the fire, was arrested and jailed without bail as Stout has two previous “strike” felony convictions, which will be charged along with whatever arson charge is determined by the evidence to be appropriate on Monday. This is tragic and we ask that you share this news with your followers and ask them to join with us in thanking the brave firefighters and praying for survivors, not only us humans, but also for the countless animals at risk due to this raging wildfire! #parkfire #wildfire #karmagawa",255700994.0,https://www.instagram.com/p/C9525d0MN0H/,California,2024-07-26 23:16:56
"#parkfire AS OF TODAY 07/26/24 OVER  178,000 acres!! This hurts my heart 

ARSON: Registered Sex Offender Ronnie Dean Stout II (42) charged with starting the 71,489 acre and growing Park Fire
BCFAC News 7/25/2024 Oroville, CA - A 42-year-old Chico man was arrested early this morning by Cal Fire arson investigators, assisted by District Attorney investigators on suspicion of starting the Park Fire.

Butte County District Attorney Mike Ramsey said the man, identified as Ronnie Dean Stout II, was arrested after an unknown male was seen pushing a car that was on fire into a gully near the Alligator Hole in upper Bidwell Park shortly before 3:00 p.m. yesterday. 

The car went down an embankment approximately 60 feet and burned completely, spreading flames that caused the Park Fire.

The male was then seen calmly leaving the area by blending in with the other citizens who were in the area and fleeing the rapidly evolving fire. 

Cal Fire arson investigators responded immediately, secured the scene, and began to search for clues to the identity of the unknown man.

Stout has a prior record, including two ""strike"" felony convictions: a 2001 conviction in Butte County Superior Court for Lewd and Lascivious Acts with a Child under 14, and a 2002 conviction in Kern County Superior Court for Robbery with Great Bodily Injury. 

Following the 2002 conviction, Stout was sentenced to 20 years in State Prison.

The man was eventually identified and with the help of the DA’s Office, a warrant was issued by a local judge for him early this morning. 

He was booked into the Butte County Jail where, pursuant to the warrant, he is being held without bail until his arraignment on Monday of next week.

Ramsey said the investigation is ongoing and anyone who has information or was in the Alligator Hole area between the hours of noon and 3:00 p.m. is encouraged to call Cal Fire investigations at (530) 538-7888.",2356614.0,https://www.instagram.com/p/C954a2AS4PG/,"Red Bluff, California",2024-07-26 23:30:13
"Camelot Equestrian Park is open as a large animal shelter located at 1985 Clark Road, Oroville, CA. No Poultry animals are currently allowed at this shelter. 
Contact NVDAG for drop-off. 

These volunteers are doing the groundwork keeping the animals tended too, fed, watered, and giving vet care while the firefighters are trying to put this beast of a fire out.

Visit www.nvdag.org

#hometownheros #chicoca #buttecounty #parkfire #animal #animallovers #wildfire #fire #california #norcal",415895016.0,https://www.instagram.com/p/C957SIMy7aB/,Butte County,2024-07-26 23:55:15
View of unbelievably fast Park Fire from Anderson.  So many tankers and helicopters working on it. #parkfire #wildfires,1439757.0,https://www.instagram.com/p/C9575niyguK/,"Anderson, California",2024-07-27 00:00:38
#ParkFire #NorthStateStrong,839987330.0,https://www.instagram.com/p/C95_XfiS4ih/,Northern California,2024-07-27 00:30:56
"Here’s a live look as of 5:30pm from Lake Almanor. We are now bordering the evacuation warning zone. This is becoming all too familiar with Dixie, MUCH quicker. Prayers to everyone affected. Stay safe and vigilant. 

#parkfire #theweatherchannel #theweathernetwork",251341932.0,https://www.instagram.com/p/C95_2xHPZx5/,Lake Almanor,2024-07-27 00:35:12
Sick of this view.. but why must it be so photogenic,677475367.0,https://www.instagram.com/p/C96AqN3PlgS/,Upper Bidwell Park,2024-07-27 00:42:14
Winds are picking up and it’s not looking good. Meanwhile my cows are so cute #parkfire #mm_livestock #anguscattle #redanguscattle,754777987.0,https://www.instagram.com/p/C96BJA6yK8F/,"Tehama County, California",2024-07-27 00:46:26
Praying for the people currently affected by the #parkfire,244678062.0,https://www.instagram.com/p/C96BPInPLJO/,"Beale Air Force Base, California",2024-07-27 00:47:16
"The crew has moved from the #Forkfire to the #Mariafire, and now the #parkfire. The park fire is located near Chico, California.",217855307.0,https://www.instagram.com/p/C96BTrdPmLU/,"Chico, California",2024-07-27 00:47:53
"The #ParkFire continues to grow rapidly. It’s now almost 200,000 acres. Hoping the fire fighters stay safe and contain it quickly. #wildfire #californiafires #buttecounty #chico #upperbidwellpark #viewfrommycar #ricedryer #silos #60milesaway",288601624.0,https://www.instagram.com/p/C96BXvsyBTu/,"Rio Oso, California",2024-07-27 00:48:27
"⚠️Southern Shasta County are being placed under an Evacuation WARNING ⚠️ 

At this time, due to the #ParkFire, the following zones in Southern Shasta County are being placed under an Evacuation WARNING. 

MAN-5000
MAN-5010
MAN-5020
MAN-5030
MAN-5040
MAN-5050
MAN-5060
SHI-5070-A

These zones are in the Manton area and affected roads and areas can be found by going to 
https://protect.genasys.com/search

An Evacuation WARNING means there is a potential threat to life and/or property. Those who require additional time to evacuate, and those with pets and livestock should consider leaving now. 

CAL FIRE Shasta-Trinity Unit/Shasta County Fire Department Shasta County

#reddingbuzz #shastacounty #shastacountyevacuation",796507830.0,https://www.instagram.com/p/C96CE3FtoY-/,Shasta County Sheriff's Office,2024-07-27 00:54:36
"It looks like most, if not all, of our community has evacuated.

#parkfire",379934823.0,https://www.instagram.com/p/C96DKllPCjW/,Bambi Inn,2024-07-27 01:04:07
"Driving back into town. This is from the highway going back home to Chico. The smoke in the far back. Be safe, everyone  ❤️ 

#chicoca #downtownchico #california #parkfire #fire #highway #goinghome #besafe",234967028.0,https://www.instagram.com/p/C96EB4zPSA_/,Highway 99,2024-07-27 01:11:40
"Park Fire smoke cloud Day 2
#Parkfire #buttecounty #tehamacounty",216619322.0,https://www.instagram.com/p/C96EwYNPxjK/,"Richvale, California",2024-07-27 01:18:01
"Yes it’s true
It’s all burned 
No words describe the pain and suffering of six home in my family burned from the #parkfire by an asshole ex-con who had an angry fit and started this unbelievable fire that has destroyed so many lives.
I have no words
A #gofundme page will be created to help my dear mama and her land that has touched thousands of lives.
Please help when you can. 
#cohassetstrong #wearefamily #cohasset #california #memories",258873759.0,https://www.instagram.com/p/C96FWI6v1HH/,"Cohasset, California",2024-07-27 01:23:11
"Pray, pray, and pray some more! If you need ANYTHING, please send us a DM or comment below 

#loveredbluff #parkfire",1020496689.0,https://www.instagram.com/p/C96Gy3HP9nT/,Red Bluff Vineyard,2024-07-27 01:35:50
#parkfire from Red Bluff,2356614.0,https://www.instagram.com/p/C96HFAKP8HT/,"Red Bluff, California",2024-07-27 01:38:19
You know it’s a massive fire when you can see if from your house 75 miles away  #parkfire,221873291.0,https://www.instagram.com/p/C96H_O3P2My/,"Nevada City, California",2024-07-27 01:46:16
"Making it home very slowly. It's bigger than I thought. Please be safe everyone  ❤️ 

#chicoca #downtownchico #california #parkfire #fire #highway70 #besafe",313574072.0,https://www.instagram.com/p/C96LUtEJMB3/,Highway 70,2024-07-27 02:15:25
#ParkFire Evening 3,217855307.0,https://www.instagram.com/p/C96LfQypbH9/,"Chico, California",2024-07-27 02:16:51
The Park Fire from downtown Redding. #parkfire Quarter million acres from Chico's Upper Park to Highway 36 as of 7/26 at evening time.,220390004.0,https://www.instagram.com/p/C96NLYyRVAg/,"Redding, California",2024-07-27 02:31:37
It has been unreal to watch this fire grow over the past few days. #parkfire,217855307.0,https://www.instagram.com/p/C96SlxjNE7X/,"Chico, California",2024-07-27 03:18:54
,217855307.0,https://www.instagram.com/p/C96TGdHtwPo/,"Chico, California",2024-07-27 03:23:22
"Thank you, firefighters.  If any of my Tehama County or Chico friends need help, just say the word.  Please evacuate when they tell you to evacuate.  You’re life is worth more than any damn house.  Let me know if I can help in any way.  Be safe   

#parkfire #californiawildfires",220390004.0,https://www.instagram.com/p/C96UBUbALv2/,"Redding, California",2024-07-27 03:31:24
"Taking our minds off the #parkfire, we decided to check out the #lassensteakhouse and have our dinner out. Nice environment and the food was great. Staying safe, and staying cool. 

#steakhouses #vinaca #outandabout #stevemcqueen #heartofanexplorer #dinnerout #thingsyoufind",10949235.0,https://www.instagram.com/p/C96UWTYp4fd/,Lassen Steak House,2024-07-27 03:34:16
 Please pray the wind doesn't shift much more than it already has  #ParkFire #myworldview,215410907.0,https://www.instagram.com/p/C96XxaZR3GM/,"Lake California, California",2024-07-27 04:04:11
 Please pray the wind doesn't shift much more than it already has  #ParkFire #myworldview,215410907.0,https://www.instagram.com/p/C96XyK9xn8X/,"Lake California, California",2024-07-27 04:04:17
"Sunset from El Dorado Hills looking out at the #ParkFire in Chico tonight…84 miles away! As of tonight, it’s at 239,152 acres at last check and still raging with a whole lot of fuel directly in its path.

I’ve always been fascinated by fires as a kid and then many years later with the Caldor Fire, I’ve been so drawn to follow and document what’s happening with them, whether it’s a small, local fire or major incident. 

#californiafires #californiawildfires #eldoradohills #sacramento #fireseason #wildlandfire #wildfire",273087.0,https://www.instagram.com/p/C96Z3naxz71/,"El Dorado Hills, California",2024-07-27 04:22:31
Can’t believe this is happening again.. Evacuation orders just ordered for parts of Shasta/Tehama Counties.  Be safe everyone #parkfire #northerncalifornia,220390004.0,https://www.instagram.com/p/C96aCigxw5X/,"Redding, California",2024-07-27 04:24:00
#Pyrocumulonimbuscloud #cloud #parkfire #fire #wildfire #norcal,535950879.0,https://www.instagram.com/p/C96aTtpx3xj/,Hog Lake,2024-07-27 04:26:21
Praying for this fire to end  #parkfire,240713838.0,https://www.instagram.com/p/C96aqYXR9kS/,"Paradise, California",2024-07-27 04:29:26
"@chicofd Chico Firefighters remain actively engaged in fighting the Park Fire. Crews have worked to improve and secure containment lines in Upper Bidwell Park as well as provide structure protection in Forest Ranch, Cohasset and North Chico communities.

The Park Fire has burned over 100,000 acres, destroyed structures and required evacuations throughout much of Northern Butte County. Chico Firefighters will remain committed to the incident and work to protect Chico as well as surrounding communities. 

Additional Chico Firefighters have been called upon to provide staffing throughout the city. Crews have responded to dozens of local emergencies over the last 36 hours. Crews have responded to various emergency types, including traffic collisions, vegetation fires, vehicle fires, utility hazards, medical aids and public assist requests. 

Additionally, Chico Firefighters responded to a working apartment complex fire along California Park Drive this afternoon. Engine 15 arrived first at scene and reported heavy fire showing from a second floor unit. The fire immediately threatened fifteen adjacent apartment units which are part of the same building. 

Crews initiated an aggressive interior attack and primary search for victims. Firefighters were able to quickly achieve knockdown and prevent damage to additional units. The majority of smoke and fire damage was held to the unit of origin and attic space. The primary search for victims was all clear and there were no reported injuries. The cause of the fire is currently under investigation. 

Chico Firefighters are proud to serve this community. We would like to thank CAL FIRE Butte County, Chico Police, Butte County Sheriff and the hundreds of California Firefighters who are responding to combat the Park Fire. We would also like to say a special thank you to all the community members and volunteer groups who have supported those affected by the Park Fire. We live in a great community and are privileged to be your firefighters. 

#ChicoFD #ChicoFirefighters #ParkFire #CaliforniaFirefighters",217855307.0,https://www.instagram.com/p/C96a0CqRsTD/,"Chico, California",2024-07-27 04:30:46
"View of the #parkfire from our farm… Praying for everyone who’s being affected by this monster of a fire!
#calfire #reddingcalifornia #shastastrong #shastacounty",260338309.0,https://www.instagram.com/p/C96cOW8xCA2/,"Millville, California",2024-07-27 04:43:05
#ParkFire still can be seen raging away from my front yard ,279258754.0,https://www.instagram.com/p/C96ckv8R0uB/,"Capay, Glenn County, California",2024-07-27 04:46:09
"This fire is a monster  almost 240,000 acres of wilderness, homes and animals extinguished. Thankfully as of yet no loss of human life. It has now crossed into Shasta County. #parkfire",2356614.0,https://www.instagram.com/p/C96c4osx7TE/,"Red Bluff, California",2024-07-27 04:48:52
The view from home in West Valley at 9:55 pm as the winds begin to pick up again  Presley tells me “it’s so beautiful but it’s so bad” #ParkFire,235888428.0,https://www.instagram.com/p/C96ehAnRPub/,"Cottonwood, California",2024-07-27 05:03:07
"With dangerous fire conditions currently being experienced across California, the #RFS Large Air Tanker 'Marie Bashir' has had her busiest day ever. 

Our LAT performed 17 drops on the #ParkFire, delivering more than 230,000 litres of retardant in support of the 1600 CAL FIRE personnel currently battling this blaze.

The map above shows the numerous aircraft currently working on the fire, with the Marie Bashir track displayed in red.

We're extremely proud of the support our crews are able to provide and our thoughts are with all the firefighters and community members affected by these fires.",212931804.0,https://www.instagram.com/p/C96fhjwoxtW/,"Sacramento, California",2024-07-27 05:11:59
"This afternoon, views of the Park fire smoke plume with cloud created by the heat, now at 240000 acres…
It started 2 1/2 days ago. 
.
.
#parkfire #wildfire #californiafires #chico #bidwellpark #sierrafoothills #smokeplume #fireclouds",217855307.0,https://www.instagram.com/p/C96flwRtMGc/,"Chico, California",2024-07-27 05:12:30
"It has been a whirlwind of emotions to say the least. 

From trying to get home yesterday from Utah to make sure our granddaughter & firbaby was safe at our home which was close to the Park fire.

To finding out if my friends and family have gotten out safely. 

To reliving the camp fire (through a loved ones eyes). 

To praying for those who put themselves in harms way to protect us. 

To thankfulness for all those reaching out to make sure we are safe. 

How can so many emotions come from one event?

During this time I am supporting my parasympathetic nervous system with some resources and techniques that truly help calm me. 

Comment PNS for tips. 

Please join me in prayer .

#prayerwarriors #parkfire #firessuck #prayforbuttecounty #prayfortehamacounty #prayforshastacounty",255700994.0,https://www.instagram.com/p/C96g3v-MeMW/,California,2024-07-27 05:23:42
"Here is some glow appearing above the wall of smoke from the Park Fire. Taken from the East Shore at Lake Almanor at approx 10pm tonight. 

#parkfire #activenorcal #theweatherchannel #theweathernetwork",251341932.0,https://www.instagram.com/p/C96hdubukGB/,Lake Almanor,2024-07-27 05:28:53
"~ Frightening but beautiful ~
#ParkFire  7-25-24 
❤️ Be alert and be prepared ❤️
.
.
.
#belleamephotos
#canon 
#canon90d 
#canonusa 
#shotoncanon
#canophotography 
#canonphotographers #yourshotphotographer 
#rawusa
#bestofthegoldenstate
#bestofthe_usa
#visitcalifornia 
#wildcalifornia 
#rawcalifornia 
#cali_shooters 
#onlyinnortherncalifornia 
#theonlycalifornia 
#rebel_scapes 
#californialove 
#earth_shotz 
#moods_in_frame
#iskyhub
#ParkFire 
#explorebuttecounty 
#norcalpulse 
#wildlandfire 
#wildlandfirephotos 
#beprepared 
#firesafety",415895016.0,https://www.instagram.com/p/C96i0_yROA3/,Butte County,2024-07-27 05:40:48
"I recommend everyone download this app. 
Stay safe!

#parkfire #redding #chico",220390004.0,https://www.instagram.com/p/C96i-BjRXZm/,"Redding, California",2024-07-27 05:42:02
"Praying for Paradise and all of my ridge community, and the surrounding areas affected by this devastating fire. Stay Alert, Stay prepared, Stay Alive. Prayers to all. 
.
.
.
.
#parkfire #buttecountystrong #tehemacounty #shastacounty  #plumascounty #paradisestrong #paradiseca #wildfire",240713838.0,https://www.instagram.com/p/C96kByauRJb/,"Paradise, California",2024-07-27 05:51:17
"Join me in praying for our land across Butte, Tehema, and Shasta counties as the #parkfire spreads northeast towards Shingletown

#pray #restoreourland #inthenameofJesus",2356614.0,https://www.instagram.com/p/C96lDb-R0SH/,"Red Bluff, California",2024-07-27 06:00:15
Saved my neighbors Ramcharger #parkfire,244146649.0,https://www.instagram.com/p/C96lRxPREaR/,"Shingletown, California",2024-07-27 06:02:12
"The #parkfire is now pushing 300,000 acres. Radio traffic indicates the fire has jumped Hwy 36 to the North again near the Paynes Creek CAL FIRE Station, The fire is established and will likely impact infrastructure on Inskip Hill and is heading towards Shingletown Ca. With the wind picking up tonight it’s going to be a struggle to slow this fire down. I’m not sure there is anything @calfire can do at this point to slow the fire down. The fire has traveled 40 miles so far with no sign of it slowing down. #fire #wildfire #arson #wildfires #fireseason",406020766.0,https://www.instagram.com/p/C96leD1pfgQ/,"Paynes Creek, California",2024-07-27 06:03:53
Pictures from #redbluffca  of #ParkFire about 20 miles away.,2356614.0,https://www.instagram.com/p/C96nwPENGt5/,"Red Bluff, California",2024-07-27 06:23:50
"307,368 acres and still 0% contained. Hard to sleep these nights. Hoping everyone in Paradise and Magalia is able to safely evacuate. Now one of the largest fires in California's history about 48 hrs after it began. 
#buttecounty #tehamacounty #Parkfire #shastacounty",217855307.0,https://www.instagram.com/p/C96qhJZR53G/,"Chico, California",2024-07-27 06:47:59
"Update: my side of Rt 32 seems to be holding through what must have been genius and incredibly difficult firefighting work. I am trying to be hopeful but also scared to be hopeful. I have resolved that no matter what happens, I still have me. I still have dreams. I'll never give up. I will start over as many times as it takes until I die. I will learn every single day. I have much to learn. Learning is my mission. 
.
.
.
#parkfire",505228917.0,https://www.instagram.com/p/C96sCx2xRLP/,Fort Bragg/Mendocino Coast,2024-07-27 07:01:19
"the park fire rages - sometimes quietly, sometimes ferociously - forcing more than 4,000 people to flee their homes near chico, california on thursday, july 25, 2024.

made on assignment for @sfchronicle via @raminrahimian.

—

#parkfire #chico #california #wildfire #fire #climatechange #photojournalism",217855307.0,https://www.instagram.com/p/C96sUAqxTgV/,"Chico, California",2024-07-27 07:03:40
Getting closer n more intense #parkfire #gerber #norcal #norcalfire,2356614.0,https://www.instagram.com/p/C96xeH2R6AU/,"Red Bluff, California",2024-07-27 07:48:45
"It was very restless night tonight, the cool breezes began to blow, and I felt moved to leave the house at midnight. I needed to clear my head, so I drove into the darkness on backcountry roads with no destination in mind. My heavy heart felt lifted at least for a short while, the spirit in the sky gifted me with some very powerful captures of the moonlight. I’m not even sure how this photo even happened, but somehow magically it captured the emotions in my heart. As the wind is blowing outside my window, I pray. I pray for everyone who no longer has a home to return to. I pray for the brave people who are out in all of this, fighting to save us all. And now I go to bed with a heavy heart once again. #chicostrong #parkfire #chico",217855307.0,https://www.instagram.com/p/C967Y5gRLrZ/,"Chico, California",2024-07-27 09:15:25
"It was very restless night tonight, the cool breezes began to blow, and I felt moved to leave the house at midnight. I needed to clear my head, so I drove into the darkness on backcountry roads with no destination in mind. My heavy heart felt lifted at least for a short while, the spirit in the sky gifted me with some very powerful captures of the moonlight. I’m not even sure how this photo even happened, but somehow magically it captured the emotions in my heart. As the wind is blowing outside my window, I pray. I pray for everyone who no longer has a home to return to. I pray for the brave people who are out in all of this, fighting to save us all. And now I go to bed with a heavy heart once again. #chicostrong #parkfire #chico",217855307.0,https://www.instagram.com/p/C96_-Vpx6KE/,"Chico, California",2024-07-27 09:55:29
"Tehama County folks evacuated from the #ParkFire we will be reopening at 8 AM and ready to accept small animals at our Red Bluff, CA shelter.

#northerncalifornia #redbluff #tehamacounty",2356614.0,https://www.instagram.com/p/C97V1K4JA2E/,"Red Bluff, California",2024-07-27 13:06:28
"**Evacuation Center For Livestock** 

The Redding Rodeo grounds is open for those who would like  move livestock out of harms way. If you need a place to bring livestock please text 719-440-7255 with how many animals you are bringing, your name, contact information and when you expect to arrive - if you can - please text photos of the animals. You need to bring feed, buckets and other items necessary to care for the livestock. We do not have facilities for small animals only large animals. You may bring an Rv and stay with your animals - no hookups available.  When you arrive you must check in at the northeast corner of the arena by the loading chutes and fill out paperwork.  Please be safe and we send our thoughts and prayers to all of the first responders and those affected by this massive fire. @shastacountysheriff 

#reddingbuzz 
#parkfire #livestockevacuation",237201933.0,https://www.instagram.com/p/C97YjoXtEdL/,Redding Rodeo,2024-07-27 13:30:17
"As we all stand by watching this fire grow beyond 300,000 acres in just a few days, our hearts are broken, angry and deeply worried about the extent of even more destruction and losses to come. Please remember during this time that no one is alone, and there is support available for you. 

We are so grateful for the fire fighters, emergency responders, and for all the local businesses, individuals and organizations that are stepping up and channeling all these emotions into action and care for our communities. We'll be posting them as we see them popping up. 

If you find yourself getting overwhelmed, please reach out and don't forget that music is a great source of healing. Turn up your speakers, pick up that instrument in the corner, or go listen to live music this weekend and give yourself some respite. It's much needed during these trying  times. Stay safe out there.  
(Photo taken from Chico Fire Dept images) 
#parkfire",415895016.0,https://www.instagram.com/p/C97d5Z5pjDo/,Butte County,2024-07-27 14:16:57
"#parkfire
View from Colby Mountsin camera 07/26/24
Pray for #plumascounty",1386731618295065.0,https://www.instagram.com/p/C97feCpp1UV/,Colby Mountain Lookout,2024-07-27 14:30:41
"Tracy Firefighters Help Fight Park Fire

“Our Type 3 OES was deployed to the Park Fire last week along with agencies across the state. Our crew has been working to help gain containment in Butte and Tehama counties. As hot weather and dry conditions continue Tracy Firefighters remain ready to protect not only our community, but those around the state as well. The Park fire is currently 307,000 acres and 0% contained. #tracyfirefighters #caloes #parkfire”  Tracy Firefighters",213503638.0,https://www.instagram.com/p/C97gDLzpbWh/,"Tracy, California",2024-07-27 14:35:46
"Our morning view, pretty smoky, red sun... But the fire seems to have gotten pretty stopped up in Manton overnight according to what I can find. No official Watch Duty updates yet this morning. #ParkFire",215410907.0,https://www.instagram.com/p/C97hlDDJKbl/,"Lake California, California",2024-07-27 14:49:07
"Our morning view, pretty smoky, red sun... But the fire seems to have gotten pretty stopped up in Manton overnight according to what I can find. No official Watch Duty updates yet this morning. #ParkFire",215410907.0,https://www.instagram.com/p/C97hl2qp8ms/,"Lake California, California",2024-07-27 14:49:14
"Park Fire Day 1 

————————————————
Check out my page 
@Flacotography

Feel free to drop some likes, follow, and share your comments 
————————————————

#lassennationalpark #wildfire #lassenvolcanicnationalpark #forestfires #california #parkfire #firefighters #Hotshots #wildfireseason #californiafires #firefighting #nature #smoke #fires #fireseason #wildlandfirefighter #calfire #forestfire #wildlandfire #wildfiresmoke #californiawildfires #brushfires #lacountyfiredepartment #flacotography",569176562.0,https://www.instagram.com/p/C97oZ-3PZzf/,Hwy 36,2024-07-27 15:48:47
"The Park Fire, which started in Bidwell Park in Chico, California, Butte county, is a monster! I took these photos after sundown Thursday night, July 25. The flames light up the smoke. This fire is now over 300,000 acres.
.
.
#parkfire #chicoca #bidwellpark #upperbidwellpark #norcal #fire #fireplume #buttecounty #explorebuttecountyca #nikon",217855307.0,https://www.instagram.com/p/C97opCDJRl_/,"Chico, California",2024-07-27 15:50:50
" Attention Redding Community 

In light of the ongoing Park Fire, we want to ensure everyone is safe and has the support they need. Byron Fuller, a dedicated Veteran, is available to assist with evacuations if needed.

 Contact: Byron Fuller
 Cell: 530-524-3787

Additionally, the Redding Motorsports Complex is offering a secured lot for extra vehicles and trailers during any evacuation.

 Contacts:
Tony Trump: 916-895-1566
Dave Kregee: 530-768-6271

If anyone else is offering help, please leave your contact info in the comments for people. Please stay vigilant and be prepared to leave if necessary. Let's stay safe and support each other during this time.

#ReddingBuzz #ParkFire #CommunitySupport #VeteranAssistance #StaySafeRedding",343405163.0,https://www.instagram.com/p/C97pmW-Ol6Z/,Shasta County,2024-07-27 15:59:13
"Park Fire from our home. 300,000 acres affected thus far. We are safe, and we are lucky. This has not been the case for so many. My heart is heavy, holding the pain of the land, loss of wildlife, and all those who’ve had to leave their homes. 

I’m opening up my class this Sunday 7/28 @chicoholisticwellness as a free healing circle for the community. 10-11:15am. Breathwork & mantra. As always, come as you are. Love you.️❤️ 

287 Rio Lindo Ave., Chico

#healingcircle #parkfire",217855307.0,https://www.instagram.com/p/C97prixJ6-2/,"Chico, California",2024-07-27 15:59:55
"The Park Fire has become the worst blaze of the year by burning 178,000 acres as of Friday afternoon. Authorities allege that on Wednesday night, Ronnie Dean Stout, 42, set a car ablaze and pushed it into a ravine, igniting the inferno. By Thursday, Stout was in custody, charged with intentional arson. 

For more images of the fire's devastating impact, tap the link in our bio.

: Getty Images
: Astrid Kane

#Chico #BayArea #News #ParkFire",217855307.0,https://www.instagram.com/p/C97mUsusFw4/,"Chico, California",2024-07-27 16:00:52
Yesterday I wasn't worries. Today…. Being as cotton wood has started to evacuate…. I may have a reason to worry. Either way… kid activities are ready.. Laundry going… if anything at least I have less to do next week…  #parkfire,220390004.0,https://www.instagram.com/p/C97tAbYv840/,"Redding, California",2024-07-27 16:28:59
"My thoughts & prayers go out to everyone affected by the park fire. My heart breaks for the hundreds of families who lost their homes & the thousands of families who are evacuated & don't know whether they have a home to go back to. 
It gave such an eerie feeling, seeing the whole horizon covered in flames 
#ComeOnRainySeason  #ParkFire",290459405.0,https://www.instagram.com/p/C97xYJfPpZW/,"Igo, California",2024-07-27 17:07:10
"Posted• @chicofd #californiafirefighter - Chico Firefighters remain actively engaged in fighting the Park Fire. Crews have worked to improve and secure containment lines in Upper Bidwell Park as well as provide structure protection in Forest Ranch, Cohasset and North Chico communities.

The Park Fire has burned over 100,000 acres, destroyed structures and required evacuations throughout much of Northern Butte County. Chico Firefighters will remain committed to the incident and work to protect Chico as well as surrounding communities. 

Additional Chico Firefighters have been called upon to provide staffing throughout the city. Crews have responded to dozens of local emergencies over the last 36 hours. Crews have responded to various emergency types, including traffic collisions, vegetation fires, vehicle fires, utility hazards, medical aids and public assist requests. 

Additionally, Chico Firefighters responded to a working apartment complex fire along California Park Drive this afternoon. Engine 15 arrived first at scene and reported heavy fire showing from a second floor unit. The fire immediately threatened fifteen adjacent apartment units which are part of the same building. 

Crews initiated an aggressive interior attack and primary search for victims. Firefighters were able to quickly achieve knockdown and prevent damage to additional units. The majority of smoke and fire damage was held to the unit of origin and attic space. The primary search for victims was all clear and there were no reported injuries. The cause of the fire is currently under investigation. 

Chico Firefighters are proud to serve this community. We would like to thank CAL FIRE Butte County, Chico Police, Butte County Sheriff and the hundreds of California Firefighters who are responding to combat the Park Fire. We would also like to say a special thank you to all the community members and volunteer groups who have supported those affected by the Park Fire. We live in a great community and are privileged to be your firefighters. 

#ChicoFD #ChicoFirefighters #ParkFire #CaliforniaFirefighters",217855307.0,https://www.instagram.com/p/C97yAnzPAlh/,"Chico, California",2024-07-27 17:12:42
