caption,locationId,url,timestamp
"To anyone who lost their home in the recent LA fires  I’m offering five free grief relief tattoos

Distinct from other material possessions, tattoos represent something that can never be taken and live with us as long as we’re here. 

If you’re reading this and know someone or a family of folks who would enjoy a group tattoo, please connect us or share this to reach people who might enjoy this offering

while available to anyone in need of personalized TLC, would love to prioritize impacted black and brown families 

Commemorative family tattoos encouraged, open to tattooing a shared concept on multiple family members and counting it as one session. 

To reserve an appointment, please email me with subject line “FREE GRIEF RELIEF TATTOO”

dearemmaflores@gmail.com

4” max per person 

Custom or flash (over 400 designs to choose from / link in bio)

#eatonfire #palisadesfire #lafires #griefsupport #latattoos #nostalgia 

BIG HUG ENERGY",476256155,https://www.instagram.com/p/DFJ0LyTxgQV/,2025-01-23 03:40:49+00:00
"To anyone who lost their home in the recent LA fires  I’m offering five free grief relief tattoos

Distinct from other material possessions, tattoos represent something that can never be taken and live with us as long as we’re here. 

If you’re reading this and know someone or a family of folks who would enjoy a group tattoo, please connect us or share this to reach people who might enjoy this offering

while available to anyone in need of personalized TLC, would love to prioritize impacted black and brown families 

Commemorative family tattoos encouraged, open to tattooing a shared concept on multiple family members and counting it as one session. 

To reserve an appointment, please email me with subject line “FREE GRIEF RELIEF TATTOO”

dearemmaflores@gmail.com

4” max per person 

Custom or flash (over 400 designs to choose from / link in bio)

* designs featured are inspiration from previous collaborations honoring home and a sense of shared belonging 

#eatonfire #palisadesfire #lafires #griefsupport #latattoos #nostalgia 

BIG HUG ENERGY",476256155,https://www.instagram.com/p/DFJ0Q1HR3ON/,2025-01-23 03:41:31+00:00
"A waitress just called me her spirit-animal because I didn’t “let me” get in the way of spending time in abundance—even after showing up on the wrong date for a postponed meeting (shoutout to the fires and power outages across LA for that one).

So here’s to everyone out there keeping the vibes up and holding it together in tough times like these—you’re the real MVPs!!!

On that note, dear LA: I hear you, I feel you, I love you. Let’s be conductors of energy—channeling focus, intention, and hope for rain and better days ahead! ️ this is #LAstrong  because we do it ALL here! #HughesFire #palisadesfire #eatonfire",223527160,https://www.instagram.com/p/DFJ2HRIRVcN/,2025-01-23 03:57:41+00:00
"SAVED: Paul R. Williams’ Theobald House, 1930. This charming and casual California colonial survived the Palisades fire. Better yet, it still has the charming dovecote atop the garage. 

Paul Revere Williams, a trailblazing black architect, was born in LA in 1894 and orphaned at four. Despite being told by a high school guidance counselor that he shouldn’t become an architect because “black people couldn’t afford him,” he persevered to become the first licensed African-American architect west of the Mississippi. 

He taught himself to draw upside down so that his white clients wouldn’t feel uncomfortable sitting next to him. He became the architect to the stars,” designing houses for the likes of Frank Sinatra and Lucille Ball despite the fact that he was not allowed to live in the neighborhoods where he designed gracious homes. 

He shaped LA with over 3,000 buildings ranging from the Beverly Hills Hotel (whose logo is his handwriting) to the LA County Courthouse to affordable housing projects. He passed away in 1980, but in 2017 was posthumously awarded the American Institute of Architect’s highest award, the AIA Gold Medal, cementing him as one of the greatest architects of the twentieth century.

Image 1: Self, 2-5: Architectural Digest Online Archive",1.61735E+14,https://www.instagram.com/p/DFJ6US5Jih7/,2025-01-23 04:34:25+00:00
"It’s been one of hell of a month.

#palisadesfire #eatonfire #wildfires #firefighting #firefighter #firstresponders #thecrew",214799490,https://www.instagram.com/p/DFJ7PZmxfN3/,2025-01-23 04:42:29+00:00
"Fires across the L.A. area have killed at least 28 people, destroyed more than 15,000 structures and charred some 63 square miles since Jan 7. Gail Cashburn’s house in Altadena burned completely to the ground but her Jazz bar, located at 1881 E Washington Blvd, Pasadena has been the oasis for her homeless neighbors.  Today with the help of our small business owners, the William & Stephanie Foundation, California Investment Forum, LA County Assessor Jeff Prang, United Policyholders, Altadena Mountain Rescue Team, Dr Romina Ghassemi, John JD Liu, US Small Business Administration, and LA Sheriff’s Department, we collected and gave out $500K+ of essentials to the residents of Altadena including my Wildfire Recovery Resource Guide (treasurer.ca.gov/STO-Wildfire-R…). We will rebuild. We are California. We are stronger together! @SBA gov @lasheriffsfoundation @united_policyholders @caltreasurer @altadenaalehouse @pasadena1881 @lacassessor @californiainvestmentforum @lionsclubs @lacosheriff #PalisadesFire #eatonfire",6.8697E+14,https://www.instagram.com/p/DFJ8WYXRV0_/,2025-01-23 04:52:10+00:00
"DENIM COLLECTION DAY THIS FRIDAY 4-6PM! Please come out to support and donate 

#denimdrive #losangeles #encino #palisadesfire",2.61679E+14,https://www.instagram.com/p/DFJ9AoyRQ91/,2025-01-23 04:57:57+00:00
The fire is 70% contained so only 30% more left until this fire is gone forever #thenandnow #thennow #then #and #now #trending #trendy #trends #trend #viral #fypシ #fyp #1 #californiafires #fire #california #losangeles #palisadesfire #palisades,318459665,https://www.instagram.com/p/DFJ_clyxjEJ/,2025-01-23 05:19:14+00:00
"If you’ve lost your home in the Los Angeles Fires then you definitely feel like you are stuck in Edvard Munch’s The Scream 1893 painting. This painting is part of Munch’s semi-autobiographical Frieze of Life series, which explores themes of love, death, and angst. However, I decided to flip the switch at the @mrbrainwashartmuseum and paint my own version of this painting. This truly depicts where I’m at after my home burned down. I feel like I’m living in a dream and a nightmare all at the same time. Along with the anxiety and angst which is what this painting usually represents, I also feel excitement looking forward into the future, blessed for the present, and a knowing that what’s in the past, should be left behind. 

One of my favorite quotes in Latin and the only thing I learned in my two years of taking Latin in high school:

“Carpe diem quam minimum credula postero”

Seize the day trusting in the future as little as possible… 

Everyone is in this together  #losangelesfire #palisadesfire #eatonfire #hughesfire",1.12455E+14,https://www.instagram.com/p/DFJ_8BJReUa/,2025-01-23 05:23:32+00:00
"#hughesfire 

Castaic, CA
// #royolnews #tnla #trafficnewsla #stringer #losangeles #LA #california #losangelescounty #usa #america #wildfire #pacificpalisades #palisadesfire #cafire #fujifilm #leica",237264416,https://www.instagram.com/p/DFKFHaXxEaO/,2025-01-23 06:08:46+00:00
"Day 22, town turned into ashes. Palisades Fire.

#day22 #leica #photooftheday #365project #palisadesfire",219645167,https://www.instagram.com/p/DFKHXXpxcQa/,2025-01-23 06:28:26+00:00
"We just can’t escape these fires. The #HughesFire just broke out 25 miles away from us with red flag wind advisory set to get worse over night. Last time I went to sleep like this, entire neighborhoods vanished overnight  we are safe but I no longer feel safe to exist in Southern California because of the extreme health hazards that stem from breathing in heavy metals, dioxins and asbestos. 

These are new territories. 

Where is safe? 
I’ve spoken a lot about climate refugees, never imagining I’d be a leading example. Coming to a neighborhood near you!

#climatedisaster #climaterefugee #immigration #climatechangeisreal #palisadesfire",221849125,https://www.instagram.com/p/DFKLJz_RvKw/,2025-01-23 07:01:32+00:00
"We were able to get up the hill today…it was surreal…like a disaster movie.  In this first image it’s hard to believe there is a 911 Carerra there.  We have seen images of other cars burned but mine seems to have evaporated.  In the last image an incredible symbol of hope for us…a sculpture of our beloved dog Molly who was my copilot for her entire life somehow survived this conflagration with just a singed nose!  She seems to be standing guard over our family home.  We found singed pages scattered across our hill, all that remains of a 12k+ volume library of art and architecture, including rare books that can never be replaced.  Obviously a life altering event but we are determined to move forward…to preserve, and to rebuild.  #palisadesfire #palisadesstrong #paseorising",219645167,https://www.instagram.com/p/DFKSAlsRFeK/,2025-01-23 08:01:26+00:00
Santa Monica Surf Association officially launches by opening a resource center for first responders and community members displaced by wildfires. #PalisadesFire #FireRelief #FirstResponderSupport #DisasterRelief #WildfireRecovery #CommunityAid #FirefighterAppreciation #DonateNow #EmergencyResponse #WildfireSupport #FirstResponderRelief #HelpTheHeroes #FirefighterRelief #DisasterSupport #WildfireDonations #CommunityRelief #SupportFirstResponders #CrisisRelief #CaliforniaWildfires #AidAndRelief #FirefighterFund #DisasterDonations #RebuildAndRecover #PalisadesStrong #HeroSupport #LAStrong #smsurfassociation #venicesurfassociation,137242643,https://www.instagram.com/p/DFKT_s8Rq8H/,2025-01-23 08:18:48+00:00
"DENSITY
Los Angeles, CA (2016)
copyright © Peter Welch

#nftcollector #nftart #peterwelchphoto #thejourneypwp #blackandwhitephotography #reflectiveart #visualpoetry #meditation #palisadesfire #losAngeles #california #CA #la #alone #fires #help #home #hills #valley #dry #brush",1.14061E+14,https://www.instagram.com/p/DFKcsjrx2mK/,2025-01-23 09:34:49+00:00
" Compensation for Wildfire Injuries
Have you or someone you know been injured by wildfire ash, fire, or smoke?
✅ Physical injuries treated within 10 days qualify for claims.
 Our experienced attorneys are here to help you get the justice and compensation you deserve.
 DM us now to get started on your claim.

Don’t wait—act now to protect your rights!
 Get in touch with us today to explore your options for a potential lawsuit.
Visit Our Website :  www.masstorttraffic.com

#WildfireInjuries #CaliforniaWildfires #WildfireCompensation #LegalHelp #DisasterRelief #LosAngelesWildfire #SanDiegoFire #PalisadesFire #AltadenaWildfire #CaliforniaStrong #SouthernCalifornia #WildfireVictims #FireRelief #InjuryCompensation #WildfireSurvivors #ClaimYourRights #RebuildCalifornia #SupportVictims #WildfireAwareness #EmergencyHelp #DisasterRecovery #JusticeForVictims #InjuryClaims #WildfireHeroes #FirefighterSupport #CaliforniaCommunity #StaySafeCalifornia #CaliforniaStrong #SanDiegoSupport #LosAngelesStrong",1.01073E+14,https://www.instagram.com/p/DFKtWTQglbx/,2025-01-23 12:00:20+00:00
"⬇️HOUSING⬇️RESOURCES⬇️
211 LA is partnering with Airbnb to offer free temporary shelter for people displaced from their homes by fire. Start by filling out this form: https://care.211cs.org/public-survey/86c5adf88e2a29c103df24ba5f48cd3f6cf9a9171207a15954dbb8b9649429f0

Red Cross Los Angeles: Find a Shelter

The local hotel association is maintaining a list of hotels in and around L.A. with available space, including whether and what kind of discounts they’re offering to fire victims and evacuees https://docs.google.com/spreadsheets/d/1o3k8WKk06GsCmPfQYXUyV0NILEt_8jSTzHTk7eIQ4os/edit?pli=1&gid=0#gid=0

 
YMCA of Metropolitan Los Angeles is opening its locations that aren’t affected by the fires for temporary shelter, showers, basic amenities, and mental health support. They have also teamed up with L.A. Unified School District to provide childcare services for essential workers and affected families until schools reopen. Register on their website. https://www.ymcala.org/community-response

Planet Fitness locations in L.A. are offering anyone affected by the fires, including first responders, free access to their facilities, including showers, massage chairs, locker rooms, and WiFi. Contact the club near you for more information and hours. https://www.planetfitness.com/

Mariners Village Apartment Homes (Marina del Rey) is offering temporary housing for those affected. For more details or to inquire about availability, please contact us at (310) 821-4916.

#palisadesfire #wildfireresources #wildfirerelief #emergencyservices #emergencyfunds #shelter #housing",212999109,https://www.instagram.com/p/DFK3U9tJTEt/,2025-01-23 13:27:32+00:00
"Good morning bookstore!☀️It’s warm and cozy filled with books, book lovers, the smell of books and chocolates, all of which pair beautifully with an @caffeluxxe beverage made with love just across the courtyard. We wish we could do more but we love being your bookstore and we warmly welcome all new members of our community. ♥️ #palisadesfire #smellofbooks #cozy #community #altadena #firstresponders #lovejoyfoundation #lafdfoundation #bookclubs #staffpicks #newreleases #bestsellers #onyxstorm #bookpeoplearethebestpeople ",263635248,https://www.instagram.com/p/DFK6BTDJDVl/,2025-01-23 13:51:04+00:00
"❤️ Angelini’s….so many memories since I started working at Compass in the Palisades where @jacquelinechernov introduced me to the Angelini Salad and Eggplant appetizer. Anytime I had a minute to dine I would walk over and sit at the bar alone to have it again. Tonight, as we try to raise money for Chris’s Malibu accounts, I have him add in my office favorite. 100% of the GoFundMe donations raised will go to victims in the hospitality industry and a very generous portion of money from tonight’s sales at 900 club (Sandbar 66) will be donated by the owner to them as well  Jacqueline, Nicole and I hope to see as many Compass Palisades …. @compasscalifornia @compassbrentwood @compass_santamonica agents there as possible, and friends outside of the office, as we come together in some way for the people we miss at Angelini & other the victims of the fire….and most especially reconnect for a really good cause after the Palisades fire #palisadesfire",7.109E+14,https://www.instagram.com/p/DFK7OV9pIR6/,2025-01-23 14:01:35+00:00
"I am back to running—tentatively, and only for very short distances on non-consecutive days—while managing injury. But my athletic and creative goals are back-burnered while my attention focuses on loved ones and a sea change in family and political news.

This new year has not progressed how I wanted or expected, but is there any good news in it? Hard to say. 

I explore this uncertainty, and the effort to be open to upsides, in this week’s newsletter at sarahrunning.substack.com (link in profile). 

Thanks to my fellow injured running buddy Clare for this shirt. Acts of kindness, like her gift, may save us.

#palisadesfire #ultrarunning #injuredrunner #bekind",1.52383E+14,https://www.instagram.com/p/DFK8wupR99N/,2025-01-23 14:15:01+00:00
"1.7.25 — a surreal afternoon at my home break where I typically wish for offshores, nobody wished for this

#palisadesfire #venicepier #venicephotography",302488360,https://www.instagram.com/p/DFK9zjqppa4/,2025-01-23 14:24:08+00:00
"Introducing the Los Angeles Wildfire Relief Ornament, a tribute featuring some of LA's most iconic landmarks. Handcrafted in America, 100% of the proceeds from every purchase will go to the @calfund Wildfire Recovery Fund, providing urgent assistance to Californians impacted by the devastating wildfires. From immediate needs to rebuilding lives, your support will help families and communities recover and rebuild. Get yours today with the link in the bio. 
.
.
.
.
.
#wendellaugust #wendellaugustforge #losangeles #losangelesfires #palisadesfire #california #californiafires #giveback #madeinamerica #madeintheusa",130642860,https://www.instagram.com/p/DFLBhKFRLGy/,2025-01-23 14:56:35+00:00
"Chasing the monster.
#palisadesfire #pacificpalisades",217264156,https://www.instagram.com/p/DFLBr2YvWRr/,2025-01-23 14:58:02+00:00
"‘Malibu, Pacific Palisades, Los Angeles, and all the affected areas; we see you. The entire world sees you. We will now come together, not only as a community, but as a country.’ – Aaron T. Jones, CEO of IPS and Title Sponsor of Malibu Moves⁠
⁠
This year’s Malibu Moves isn’t just about running—it’s about rebuilding. With the support of @ips_global_, we’re donating 100% of event profits to fire relief and rebuilding efforts. Together, we’ll create hope and resilience in our beloved community.⁠
⁠
 Pictured: @aaron.t.jones.31 (CEO of IPS), @erica.segel (Founder of Malibu Moves), Assemblymember @asm_irwin, and Malibu Mayor @stewart4malibu .⁠
⁠
 Let’s move for a cause. Join us on October 25 & 26, 2025.⁠
⁠
[Link in bio] to learn more or register.⁠
⁠
#MalibuMoves #MalibuStrong #PaliStrong #PalibuStrong #PalisadesFire #EatonFire #IPSGlobal #RunForACause #TogetherWeRebuild",213873866,https://www.instagram.com/p/DFLCAznN2zY/,2025-01-23 15:00:54+00:00
"I’ll just leave it to these two adorable faces to wipe away my fear of fires and toxic air and uncertainty//…

Pray for L.A…feels like this state is under attack…leave us alone already please please…

#fires#malibufires#palisadesfire#californiastrong",214031567,https://www.instagram.com/p/DFLG-uQPllD/,2025-01-23 15:44:18+00:00
The LA County Assessor has a “Misfortune and Calamity Tax Relief” option to reduce property tax value due to loss in value for individuals experiencing losses in the LA Fires. Need help navigating the process? Give us a call #lacounty #lafires #palisadesfire #eatonfire #hughesfire #lacountyassessor,1.81225E+15,https://www.instagram.com/p/DFLIkq2vEnT/,2025-01-23 15:58:13+00:00
"This photo captures a cherished moment with my family at our beloved park in Pacific Palisades, a community where we’ve lived and loved for over 18 years. My husband and I built our family here, creating a home and connections that have been deeply meaningful to us.

The Palisades fire has stripped away our physical home, our children’s schools, and separated us from our neighbors, friends, and familiar local spaces. During this devastating period, I’ve been drawing strength from two fundamental life skills: resilience and positivity.

In my book, “Common Wisdom,” I explore how resilience can transform our perspective on challenges. I firmly believe that life’s most difficult moments happen for us, not to us—even when the purpose seems obscure. This belief serves as my anchor, helping me choose faith over fear and trust that uncertainty can hold unexpected growth and opportunities.

Practicing positivity allows me to recognize and appreciate small blessings: the unwavering support of loved ones, the quiet beauty of a sunset, or the inner strength that propels me forward. 

While my heart has been profoundly wounded, the most healing aspect of this experience has been the overwhelming love, support, generosity, and kindness extended to me by both those closest to me and complete strangers.

I hope these reflections and Common Wisdom skills can help you and anyone who has been through an unexpected life event. They are really helping me, and I am sharing to help anyone else impacted.

#PalisadesStrong #PalisadesFire #PacificPalisades #resiliance #kindness #positivity",219645167,https://www.instagram.com/p/DFLIssYvcB5/,2025-01-23 15:59:19+00:00
"The recent wildfires in Los Angeles have left us devastated, but we want to help. With Snout Safe’s Pawtection Promise, we’re donating 10% of our proceeds to dogs at risk or displaced from the wildfires. Make sure you and your pet stay safe - link in bio.  #wildfire #palisadesfire #eatonfire #losangeles #dogs",212999109,https://www.instagram.com/p/DFLJFDcvD27/,2025-01-23 16:02:39+00:00
Wow very windy again and power is out in some areas of Malibu. Palisades is at 72% containment  Stay safe everyone make sure to be signed up for all emergency  alerts - Cafe and restaurant remains closed #regram @nyc_wanderlust_ #malibufarm #palisadesfire,224350602,https://www.instagram.com/p/DFLMGuOPAFo/,2025-01-23 16:29:05+00:00
"❤️ At Tucson Youth Vote, we strongly believe in supporting others in times of need. With this, we are sending our best wishes to those affected by the California wildfires, and Tucson residents who were impacted. Message us for more resources and ways to help!
#tucson #california #palisadesfire #support",213215421,https://www.instagram.com/p/DFLMUkAgVoW/,2025-01-23 16:30:00+00:00
"Support LA fire victims! When you purchase any ‘LA Strong’ or ‘Pali Strong’ apparel, 100% of the proceeds will go directly to those impacted by the recent fires across Los Angeles County. Visit the link in our bio and shop now to make a difference. Thank you for standing with us during these challenging times. #losangeles #lacountyfire #lastrong #palisadesfire #hughesfire #lafd",212999109,https://www.instagram.com/p/DFLM-1JvC-G/,2025-01-23 16:36:45+00:00
"Meet Paulo, the Palisades Emotional Support Hamster.
.
I realize that even though this is such a devastating situation, we can all only wallow in the sadness for so long. That’s why I decided to bring in an expert. Paulo may be tiny in stature, but he’s massive in strength. Paulo is a skilled E.S.H. (Emotional Support Hamster) who somehow survived the fires and is now stationed with me. He’ll be assisting me with this whole “rebuilding a life” process. It won’t be easy, but with Paulo by my side, I feel a touch more confident.
.
Keep an eye out for Paulo as we go through this together. He is wise and I bow to his wisdom. Although Floyd isn’t quite sure about him yet, I know he’ll come around.
.
#palisadesfire #palistrong #Paulo #PauloTheHamster",219645167,https://www.instagram.com/p/DFLPLhOv2Kh/,2025-01-23 16:55:57+00:00
" New Day, Same Mission 
Our expert team is hitting the ground running to handle fire damage cleanup. Let’s restore safety, comfort, and peace of mind—one property at a time.

#disastercleanup #firedamagerestoration #palisadesfire 
#FireCleanupExperts #PRCRestoration #RebuildingTogether",1.02977E+14,https://www.instagram.com/p/DFLPfOAvum9/,2025-01-23 16:58:39+00:00
"It’s been an exhausting two weeks… And once again fire has ravaged LA County. 

Thanks to YOUR incredible generosity, we’ve been able to provide critical equipment, food, and resources to help these firefighters on the frontlines. The photos in this post are from one of the brave firefighters we’ve been fortunate to support—a reminder of the challenges they face daily to keep us safe. Here he is fighting the Hughes Fire in Castaic. This is after more than a week of battling the Palisades Fire. 

Our first responders have been working around the clock, many sleeping in tents or motels far from their families and loved ones. Their sacrifice and dedication to protecting our communities is nothing short of heroic.

This is a long road to recovery, but we must continue to rally around these heroes. Let’s keep the momentum going and show them that we’re with them every step of the way.

From the bottom of our hearts, thank you for stepping up to support those who give everything for us.

#SupportOurFirstResponders #CommunityStrong #ThankYouHeroes #PalisadesFire #HughesFire #LAstronger #firefighter #California #Wildfire",212999109,https://www.instagram.com/p/DFLRM0ORrRZ/,2025-01-23 17:13:37+00:00
"After a sixteen-day deployment, this group finally gets to go home as they get relief. The next group will continue to help fight the fires in Southern California. Strong work 2801A @brisbane_ca_firefighters @dalycityfirefighters_l2400 @pacifica_firefighters @smcfiredept @alamedacityfire @bayareafirefighter @californiafirefighter #palisadesfire",219645167,https://www.instagram.com/p/DFLct8SyaFH/,2025-01-23 18:54:15+00:00
"Our hearts go out to our neighbors impacted by the #LAfires. Here are a few #resources:
➡️ @211LAcounty is partnering with @Airbnb to offer free temporary #shelter for people displaced from their homes by fire.
➡️ The Hotel Association of #LosAngeles is keeping a list of hotels around #LA with available space and any applicable discounts they are offering
➡️ @PlanetFitness is offering free access to their facilities
➡️ @Lyft is offering two free rides up to $25 each. Use code: CAFIRERELIEF25
➡️ @Uber is offering two free rides up to $40 each. Use code: WILDFIRE25

Additional resources can be found at the following sources: LA County Recovers website, @lacountyfd, @americanredcross, and @cityoflosangeles

Stay safe 

#211LA #LAStrong #PalisadesFire #EatonFire #LAWildfires #CaliforniaWildfires #WildfireSeason #LAFD #FireSafety #LosAngelesFires #WildfireRecovery #LAFireAndRescue #LosAngeles #hughesfire #Wildfireresources",1.14061E+14,https://www.instagram.com/p/DFLev6tSlRw/,2025-01-23 19:12:00+00:00
Firefighters from @santafefire Engine 39 working the neighborhoods in efforts to keep homes from being burned down by the #palisadesfire shot on @kodak #portra800 #35mmstreetphotography @nbcnews @nbcnightlynews,219645167,https://www.instagram.com/p/DFLfgogyJPh/,2025-01-23 19:18:39+00:00
"The devastation caused by the Eaton fires is heart-wrenching. Our team at Los Justicieros extends our deepest support to all those affected. As Los Justicieros, our role is to fight for justice and hold those accountable where negligence has played a part.❤️‍

Let us be clear: we are only pursuing cases against third parties whose actions or failures contributed to this tragedy. This may include utility companies, contractors, or manufacturers who neglected their responsibilities.

If you have suffered losses and believe negligence may be involved, we are here to evaluate your case and guide you through the process. Together, we can seek justice and rebuild stronger.

 Reach out—we are ready to fight for you.

#WeAreHereForYou #RoadToRecovery #FreeConsultation #YouAreNotAlone #SupportAndCare #StrongerTogether #HelpingOurCommunity #YourWellBeingMatters #PalisadesFire #EatonFire #Altadena

@sunsetwestlegalgroup

This post is for informational purposes only and not legal advice. We are only pursuing fire claims against third parties whose negligence may have contributed to damages. Each case is unique and must be evaluated individually. Contact us directly for a consultation—no attorney-client relationship is formed until a formal agreement is signed.",1.15412E+14,https://www.instagram.com/p/DFLh9JdzOaz/,2025-01-23 19:40:01+00:00
"Palisades Fire 23,448 acres 72% contained. 
S/E of Palisades Dr & Calle Victoria, Pacific Palisades
Los Angeles County, CA. #caughtthefirebug #fire205 #palisadesfire",383203440,https://www.instagram.com/p/DFLh_vwTns7/,2025-01-23 19:40:22+00:00
"A Beacon of Resilience ✨ Amid the devastation of the Pacific Palisades wildfire, this remarkable home stood as a testament to the power of thoughtful design and fire-safe construction. Designed by architect Greg Chasen, it weathered the flames with materials and strategies built for resilience. 

Here’s how it withstood the flames:

✅ Fire-Safe Materials
*  Solid concrete walls blocked flames and provided a strong foundation.
* ️ A metal roof with fire-resistant underlayment stopped embers from penetrating.
*  Tempered glass windows didn’t shatter under extreme heat, keeping fire and smoke out.
*  Defensible space: No vegetation near the house + concrete garden walls.

✅ Smart Design
*  No eaves, overhangs, or attic vents that could let sparks in.
*  Airtight construction stopped embers from sneaking inside.
* ️ Special ventilation systems filtered out smoke, keeping the air safe to breathe.

This home shows what’s possible with thoughtful home design and a focus on resilience. It’s also inspired me on my own journey to build a wildfire-resilient, solar-powered home in San Diego. ☀️

Yesterday I met with a family in LA who lost their home and their entire community of Altadena in the wildfires. Their kids school burned down as well  They want to build a climate-resilient home that is wildfire-safe and net-zero energy. We also hope to help the entire community build back more resilient. 

 Follow @californiahomedesigns for more tips on wildfire-resilient design, sustainable building strategies, and creating safer, stronger homes! 

 Connect with me on LinkedIn where I have more information on how this Passive House survived the Palisades Fire: www.linkedin.com/in/lauren-michele

#WildfireResilience #GreenBuilding #FireSafety #SustainableDesign #NetZeroEnergy #CaliforniaWildfires #RebuildLA #PassiveHouse #HopeAfterWildfire #HomeDesign #EatonFire #PalisadesFire",219645167,https://www.instagram.com/p/DFLjtIMRik7/,2025-01-23 19:55:00+00:00
"Doing great things with great people. Want to take time to give a BIG THANK YOU to all of the firefighters from all over for leaving their homes and families to help protect and save ours in LA. Here @kinetix365 we have had a lot of friends and families impacted by the continuous fires. There has been tremendous opportunity to say thank you by having an opportunity to simply serve them. Again. THANK YOU.
S/O - @dr_dreee @themyochiro @drcarlosrphysio for bringing us all together for the cause ‍
#thankyou #palisadesfire #eatonfire #firefighter #altadena #losangeles #lachiropractor #losangeleschiropractor #beverlyhillschiropractor",212999109,https://www.instagram.com/p/DFLkzc-ypn6/,2025-01-23 20:04:55+00:00
"Fresh from fighting the #PalisadesFire, #CCCCamarillo fire crews tackled the #HughesFire throughout the night. Burning near Interstate 5 and Castaic Lake, Camarillo 4 shared these images of their shift building handline throughout the night to slow the spread of the fire. CCC fire crews, on four separate strike teams, are among the 1,200 fire personnel fighting this fire, which is now more than 10,000 acres. #CCCfire  #CaliforniaConservationCorps @calfire @calfiresanluisobispo",237264416,https://www.instagram.com/p/DFLmHvCB0_O/,2025-01-23 20:16:25+00:00
"Repost from @211lacounty
•
As the #HughesFire continues to spread rapidly, 211 LA and our partners are here to support individuals and families displaced from their homes with emergency housing assistance. Visit our link in bio or bit.ly/211-Emergency-Services-Request.

For additional recovery resources, call 2-1-1.

#EmergencyAlerts #CommunitySafety #LAStrong #211LA #LAFires #PalisadesFire #EatonFire #LAWildfires #CaliforniaWildfires #WildfireSeason #LosAngelesFires #WildfireRecovery #LosAngeles #LA #Hilton #AmericanExpress #Airbnb #Sepulveda
-
#housing #opportunity #fighthomelessness #homes #safespace #losangeles #sharedhousing #communitylove #organizations #ayuda",212999109,https://www.instagram.com/p/DFLoAE1TCgR/,2025-01-23 20:32:51+00:00
"Join me live tomorrow at 11:30 am PT to live Chant with me.  Raise your vibration and send out prayers and love to those that need it 

#meditation #medicine #energyhealing #pasadena #altadena #palisadesfire #eaton #goodvibes #vibration #chant #soundhealing #soundhealingtherapy #santamonica #venicebeach #pacificpalisades #malibu #topenga #marinadelrey #trump #trending #losangeles #lafires",214007272,https://www.instagram.com/p/DFLoPljzE3C/,2025-01-23 20:34:58+00:00
"Dear Community of Los Angeles,

You may know my wife and I in person but if you don’t, my wife and I are builders and we have renovated and build homes in Los Angeles for years. Right now we are stepping back and writing to you not as general contractors but as your neighbors and residents of the same city who are absolutely heartbroken for our community. 

Our hearts go out to our beloved cities of Altadena, Pacific Palisades and everyone affected during these tragic times. We’ve been working behind the scenes, assisting in any way we can, but it’s time to put our expertise to use. 

Rebuilding the cities of Altadena and Pacific Palisades won’t be an easy task and for many it will be the first time building something from ground up, as well as, dealing with insurance companies. Please do not rush into anything and talk to experts. We would love to help you and your families make rebuilding process as worry free as possible and offer some major discounts to help during this tragedy. Our goal is to provide any assistance whether it be discounts, working with insurance, simply answering questions or anything else our community may need when rebuilding. 

We also want to warn the community about possible price gouging and scams that might take place and we are keeping our lines open for any questions. If something seems off please double check with another credible source and don’t get scammed by any unlicensed or untrustworthy “contractors”. When in doubt - reach out. 

If you or someone you know, needs assistance, please reach out. My wife and I are here for you. 

We are with you, Altadena! 

We are with you, Pacific Palisades!

We are with you, Los Angeles! Together we can rebuild and restore 

#altadena #pacificpalisades #losangelesfire #eatonfire #palisadesfire #rebuilding #community",812348069,https://www.instagram.com/p/DFLoqfDT8s5/,2025-01-23 20:38:38+00:00
"01/23/25 Proof of life. I’m safe, at work, packed up and exhausted. I did the math and I have spent more time in traffic than sleeping in the last two weeks.

Here’s very much hoping the 50% chance of rain Sun/Mon helps keep any new fires from starting. Here’s where we are currently with the latest to original fire still burning:

#SepulvedaFire (W of my house)
45 Acres 60% Containment

#HughesFire (N of my house) 
10,176 Acres 14% Containment

#EatonFire (E of my house)
14,021 Acres 95% Containment

#PalisadesFire (S/W of my house)
23,448 Acres 72% Containment

(These are only the fires in LA proper, there are more south and north of us)

#LAFires #2025 #2025LAFires #StaySafe",212999109,https://www.instagram.com/p/DFLpRzhzLcM/,2025-01-23 20:44:00+00:00
